time,gFx,gFy,gFz,AsX,AsY,AsZ,AngX,AngY,AngZ
0.05530000000003999,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.055999999999999994,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.05630000000003999,0.005,0.007,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.05669999999995,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.056999999999999995,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.05730000000003999,0.006,0.007,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.057499999999999996,0.008,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.05780000000003999,0.006,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.08549999999999999,0.007,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.086,0.005,0.003,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.08630000000004,0.007,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.08669999999995,0.006,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.087,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.0875,0.005,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.08780000000003998,0.008,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.08819999999995,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11589999999989999,0.004,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11639999999989999,0.006,0.005,1.001,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11680000000004,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11709999999986,0.007,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11739999999989999,0.004,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.118,0.006,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11839999999989999,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.11869999999995,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.17619999999994998,0.005,0.007,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.17669999999994998,0.008,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.177,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.1773999999999,0.004,0.004,1.002,0.000,0.000,0.000,-0.588,0.170,-110.347
0.17780000000004,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.17809999999985998,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.17859999999985998,0.005,0.005,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.17909999999985998,0.006,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.2068999999999,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.208,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.20880000000004,0.006,0.007,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.20969999999994998,0.007,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.21030000000004,0.004,0.002,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.21119999999994998,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.2118999999999,0.005,0.007,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.21280000000004,0.007,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.23609999999985998,0.005,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.347
0.23669999999994998,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.2373999999999,0.005,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.23780000000004,0.006,0.007,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.23819999999994998,0.005,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.347
0.23859999999985998,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.239,0.005,0.003,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.2393999999999,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.29680000000004,0.007,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.29769999999994995,0.007,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.29830000000004,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.2988999999999,0.004,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.2998999999999,0.008,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.30080000000004,0.004,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.347
0.30169999999994995,0.005,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.30289999999989997,0.005,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.32719999999995,0.005,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.32809999999986,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.32880000000004,0.005,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.32949999999999996,0.004,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.3303999999999,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.33109999999986,0.004,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.33159999999986,0.004,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.33209999999986,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35589999999989996,0.008,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35639999999989996,0.005,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35680000000004,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35719999999995,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.3575,0.007,0.003,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35769999999995,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35819999999995,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.35859999999986,0.005,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41589999999989996,0.005,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41639999999989996,0.004,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41669999999995,0.004,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41709999999985997,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.4175,0.004,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41780000000004,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41809999999986,0.005,0.003,1.007,0.000,0.000,0.000,-0.588,0.170,-110.347
0.41830000000004,0.007,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44580000000003994,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44639999999989993,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44669999999995,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44719999999995,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44789999999989993,0.006,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44830000000003994,0.006,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44869999999995,0.005,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.44899999999999995,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47569999999995,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47619999999995,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47659999999985997,0.005,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47689999999989996,0.004,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47730000000003997,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.4775,0.006,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47780000000003997,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.47809999999985997,0.005,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.53669999999995,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.53759999999986,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5379999999999999,0.007,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5388000000000399,0.007,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5393999999999,0.005,0.007,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5398999999998999,0.005,0.003,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5401999999999499,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5410999999998599,0.008,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5668999999998999,0.005,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5678000000000399,0.004,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5685,0.006,0.007,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5693999999999,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5700999999998599,0.007,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.57069999999995,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.57159999999986,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5723000000000399,0.006,0.006,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5963999999998999,0.006,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.59719999999995,0.006,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.59780000000004,0.007,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.347
0.5983999999998999,0.007,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.59919999999995,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.347
0.60009999999986,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.347
0.6008999999999,0.004,0.003,1.006,0.000,0.000,0.000,-0.588,0.170,-110.347
0.6015999999998599,0.004,0.005,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6558000000000399,0.005,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6565,0.006,0.003,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6571999999999499,0.004,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6578999999998999,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6583999999999,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6588000000000399,0.004,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6593999999999,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6598999999998999,0.004,0.002,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.68619999999995,0.006,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6868999999998999,0.004,0.004,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6875999999998599,0.007,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.68830000000004,0.006,0.003,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6888000000000399,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6895,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.69019999999995,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.6908999999999,0.006,0.007,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7164999999999999,0.006,0.005,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7173000000000399,0.006,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7180999999998599,0.006,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.71880000000004,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7194999999999999,0.006,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7201999999999499,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7211999999999499,0.004,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7220999999998599,0.004,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7765999999998598,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.77730000000004,0.004,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7780999999998599,0.005,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7785999999998598,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7793999999999001,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7799999999999999,0.005,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7806999999999499,0.005,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.7811999999999499,0.007,0.006,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8065999999998599,0.005,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8075999999998599,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8081999999999498,0.005,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8090999999998598,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8098000000000399,0.005,0.007,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8103999999999,0.004,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8111999999999499,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8118999999999,0.005,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8670999999998599,0.005,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8678000000000399,0.006,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8683999999999,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.869,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8693999999999,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8698999999999,0.007,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8703999999999,0.006,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8708999999999,0.005,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8968000000000399,0.005,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8975999999998598,0.004,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8983999999999,0.006,0.006,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.89930000000004,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.8999999999999999,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9005,0.006,0.004,1.007,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9010999999998599,0.004,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9018999999999,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9261999999999498,0.007,0.004,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9268000000000399,0.007,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9273000000000399,0.009,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9278000000000399,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9283000000000399,0.006,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9286999999999499,0.004,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9291999999999498,0.005,0.006,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9296999999999499,0.007,0.004,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9858999999999,0.006,0.003,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9863999999999,0.005,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9868000000000399,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9871999999999499,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9878000000000399,0.004,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9881999999999499,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
0.9885999999998598,0.008,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
0.989,0.007,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.01609999999986,0.006,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0165999999998598,0.006,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.017,0.006,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0173000000000398,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.01759999999986,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0178999999998999,0.005,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0183999999999,0.005,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0188999999999,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0458999999999,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0465999999998599,0.005,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0470999999998598,0.006,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.04769999999995,0.008,0.006,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0481999999999498,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.049,0.007,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0498000000000398,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.0505999999998599,0.008,0.007,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1070999999998599,0.006,0.004,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.10819999999995,0.005,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1088999999999,0.004,0.006,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.10930000000004,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1098999999999,0.003,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1103999999999,0.004,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.11080000000004,0.006,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1113999999999,0.006,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.13680000000004,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1375999999998598,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.13819999999995,0.004,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.139,0.008,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.13969999999995,0.006,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1404999999999998,0.005,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.14130000000004,0.006,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.14180000000004,0.006,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.1991999999999499,0.006,0.006,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2,0.004,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.20069999999995,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.20159999999986,0.006,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2025999999998598,0.006,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2033999999998999,0.006,0.007,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2040999999998598,0.006,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.20509999999986,0.006,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2268999999999,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2278999999999,0.005,0.007,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2288000000000399,0.006,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.22980000000004,0.007,0.007,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2308000000000399,0.005,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2323999999999,0.007,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2333000000000398,0.007,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2340999999998599,0.004,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.257,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2580999999998599,0.003,0.004,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.259,0.004,0.007,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2598999999998999,0.006,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.26069999999995,0.006,0.003,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.26159999999986,0.005,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.26209999999986,0.008,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.263,0.006,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2905999999998599,0.006,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2914999999999999,0.008,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2921999999999498,0.007,0.003,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2930999999998598,0.006,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2938999999999,0.005,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2945999999998599,0.004,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.2954999999999999,0.006,0.003,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.29630000000004,0.004,0.004,1.006,0.000,0.000,0.000,-0.588,0.170,-110.352
1.34680000000004,0.005,0.005,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.34769999999995,0.007,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3486999999999498,0.006,0.006,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.34969999999995,0.008,0.006,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3504999999999998,0.006,0.007,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3510999999998599,0.007,0.006,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3521999999999499,0.007,0.005,1.001,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3535,0.008,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.37659999999986,0.008,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3773999999998998,0.007,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3778999999998998,0.007,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3783999999999,0.003,0.005,1.001,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3788999999998999,0.004,0.004,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.3795,0.005,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.38059999999986,0.004,0.005,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.38130000000004,0.005,0.004,1.001,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4068000000000398,0.010,0.003,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4075999999998599,0.002,0.003,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4083999999998997,0.006,0.003,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.40930000000004,0.008,0.006,1.007,0.000,0.000,0.000,-0.588,0.170,-110.352
1.41019999999995,0.005,0.004,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.41130000000004,0.005,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4123000000000399,0.007,0.006,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4131999999999498,0.005,0.005,1.000,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4665999999998598,0.005,0.005,1.005,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4673000000000398,0.001,0.004,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4678999999998998,-0.001,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4685999999998598,0.001,0.008,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4689999999999999,0.000,0.005,1.002,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4696999999999498,-0.011,0.002,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4705,0.001,0.005,0.997,0.000,0.000,0.000,-0.588,0.170,-110.352
1.4709999999999999,0.021,0.010,1.010,0.000,0.000,0.000,-0.588,0.170,-110.352
1.49669999999995,0.002,0.002,1.001,0.000,0.000,0.000,-0.588,0.165,-110.352
1.4974999999999998,0.012,-0.004,1.002,0.000,0.000,0.000,-0.588,0.165,-110.352
1.4981999999999498,0.023,0.006,1.009,0.000,0.000,0.000,-0.588,0.170,-110.352
1.49919999999995,0.011,0.002,0.998,0.000,0.000,0.000,-0.588,0.165,-110.352
1.5000999999998599,0.015,0.006,1.007,0.000,0.000,0.000,-0.588,0.170,-110.352
1.50069999999995,0.010,0.005,1.007,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5013000000000398,0.007,0.003,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5020999999998599,0.008,0.005,1.009,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5568999999998998,0.000,0.005,1.001,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5578999999998997,0.000,0.007,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5586999999999498,-0.000,0.006,1.004,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5593999999998998,-0.003,0.003,1.003,0.000,0.000,0.000,-0.588,0.170,-110.352
1.5599999999999998,0.002,0.008,1.008,0.000,0.000,0.000,-0.588,0.170,-110.352
